# APOGEE_ID,NVISITS,SNR,J,J_ERR,H,H_ERR,K,K_ERR,AK,AK_SRC,RA,DEC,GLON,GLAT,PMRA,PMDEC,PM_SRC,TEFF,TEFF_ERR,LOGG,LOGG_ERR,FE_H,FE_H_ERR,SPARAMTYPE,STARTYPE,MSTAR,MSTAR_ERR,RSTAR,RSTAR_ERR,DIST,DIST_ERR,MSTAR_SRC,VJITTER,BASELINE,SIGMA_V,SIG_RVVAR,PERIOD,PERIOD_ERR,SEMIAMP,SEMIAMP_ERR,ECC,ECC_ERR,OMEGA,T0,TPERI,V0,SLOPE,NITER,CHI2,DOF,FIT_RMS,PUI,VUI,MASSFN,MSINI,SEMIMAJ,
2M03392748+4702546,13,99.5807,13.747,0.028,13.149,0.026,12.955,0.026,0.176256,RJCE_WISE_PARTSKY,54.86453,47.048504,150.262437319,-6.71155435777,-15,12.8,NOMAD               ,4918.63,91.4667,2.83678,0.106893,-0.41866,0.0408713,1,RC ,3.26028,1.06261,0.0530737,0.00566964,7679.17,383.959,2,37.7011,399.852,191.855072021,13.5526981354,782.201065601,51.0054481231,3892.67344386,1436.46839887,0.357543858245,0.303367738444,1.53883184723,2456402.31225,2456400.55338,-39593.5180606,0,5,12.240078165,8,231.930238875,0.688080787659,0.7435785532,0.00389386102983,0.371727030836,2.29244196552,
2M03405638+8018109,10,97.4696,13.212,0.028,12.715,0.035,12.597,0.023,0.0266224,RJCE_WISE_ALLSKY ,55.234922,80.303047,129.861945694,19.7994230211,0,0,NOMAD               ,4980.6,91.5,4.56072,0.11,0.18489,0.05,2,MS ,0.852336,0.0545495,0.00367015,0.000117445,507.516,714.537,0,3.37482,279.234,155.569282532,64.1530838013,36.1561866574,0.156054051642,12457.6520668,3462.30624941,0.388489480894,0.168826713484,1.55420115668,2456269.63298,2456269.59423,-18867.7485041,0,20,6.68435236601,5,145.107037499,0.746995091438,0.786086559296,0.00566673750997,0.182382723736,0.17828777662,
2M03411894+4631030,13,98.9746,13.667,0.025,12.992,0.029,12.803,0.027,0.14688,RJCE_WISE_PARTSKY,55.328951,46.517509,150.840282027,-6.9437262551,5.8,-14.4,NOMAD               ,5162.31,91.4667,3.34558,0.106893,0.198673,0.0352623,1,RG ,1.89907,0.75004,0.0225488,0.00348243,3133.43,185.179,3,18.4936,399.852,122.569885254,9.3059015274,19.2213721231,0.0307998452441,979.938275886,5483.11146139,0.65724508454,1.29247068251,3.02705974236,2455842.39721,2455843.35377,18055281.0683,-7.35103873058,27,6.58823025284,7,103.814629425,0.969861209393,0.60234862566,8.02339721351e-07,0.0143211414688,0.173034904654,
2M03430919+4806542,12,79.5741,13.542,0.026,13.114,0.033,12.977,0.026,0.00550861,RJCE_WISE_PARTSKY,55.788304,48.115074,150.113523677,-5.48522958931,14.7,-11.4,NOMAD               ,5792.8,91.5,4.43106,0.11,0.10127,0.05,2,MS ,1.08167,0.0692267,0.00482842,0.00015451,848.985,1069.25,0,4.04651,357.948,212.530555725,14.7160606384,216.016199116,4.34541242315,2925.39453125,0,0.338630072855,0.0852945207501,1.97998686949,2456010.23717,2456016.87035,74416837.6146,-30.275051262,13,3.7318375392,6,119.052788364,0.795942008495,0.688885092735,0.000466787569932,0.086017674675,0.687276434353,
2M03431065+3235323,16,242.789,12.983,0.025,12.037,0.03,11.708,0.021,0.49572,RJCE_WISE_ALLSKY ,55.794385,32.592319,159.96539192,-17.6592768725,0,0,NOMAD               ,3855.4,91.5,4.74368,0.11,-0.077139,0.05,2,PMS,2.68022,1.03632,0.00535658,0.000782454,316.0,22.0,5,2.61226,537.661,209.888313293,2.52620077133,158.863319053,1.56465157931,796.72843055,124.377847845,0.411696810785,0.105222385033,-1.99426848373,2456182.60399,2456239.54098,4004484.02371,-1.62395073326,13,9.83607061966,10,165.509623992,0.90420383215,0.879212975502,6.30072647495e-06,0.0359557994431,0.790332392428,
2M03452106+3218178,16,278.874,12.865,0.024,11.824,0.023,11.397,0.018,0.796824,WISE             ,56.337768,32.304951,160.528116129,-17.5870891905,0,0,NOMAD               ,3541.8,91.5,4.34056,0.11,-0.34407,0.05,2,PMS,2.43978,1.0961,0.008129,0.00150817,316.0,22.0,5,4.59305,537.661,349.631103516,10.4802923203,121.534094228,0.915728300948,5399.22584677,139.62746268,0.0771708143283,0.0364720611998,0.840796617972,2456187.49807,2456175.28518,-15866995.7243,6.46563616572,12,26.3442176005,10,526.051028714,0.928752303123,0.848324477673,0.00196437118683,0.241724726805,0.606965200931,
2M03464334+4926498,13,147.945,13.451,0.026,12.888,0.033,12.769,0.034,0.0541613,RJCE_WISE_PARTSKY,56.680597,49.44717,149.75961458,-4.07252640769,-2,-16,NOMAD               ,4715.2,91.5,4.48794,0.11,0.080444,0.05,2,MS ,0.771811,0.0493959,0.00377791,0.000120893,540.641,259.21,0,3.73679,357.948,115.281341553,16.5667266846,200.490082004,3.74320961825,2426.78698792,141.059075594,0.366667438192,0.0638799129186,-2.55779734433,2456000.35159,2456046.53824,-47211.273331,0,12,28.123540289,8,271.380037509,0.882586300373,0.794881880283,0.000239084795768,0.0546597042166,0.587513354276,
2M03475791+4759452,13,99.2537,13.652,0.027,13.049,0.032,12.89,0.033,0.134946,RJCE_WISE_PARTSKY,56.991312,47.995895,150.823591788,-5.08416172203,16.4,4,NOMAD               ,5084.27,91.4667,3.28091,0.106893,-0.186471,0.0389877,1,RG ,1.76854,0.762708,0.0234421,0.00415078,3406.44,134.614,3,20.2459,357.948,178.998596191,2.53074097633,43.2020691358,0.173807077168,710.06865881,195.794984063,0.233156997538,0.160641823101,2.5067288545,2455882.55087,2455886.66359,2210.25255898,0,13,6.9131741632,8,150.25118424,0.938012361526,0.937656641006,1.47371981005e-06,0.0167466090764,0.289572914498,
2M03523763+4834406,13,120.889,13.94,0.026,13.107,0.033,12.861,0.034,0.279072,RJCE_WISE_PARTSKY,58.156818,48.577961,151.062107388,-4.1441136311,0,0,NOMAD               ,4972.25,91.4667,2.86336,0.106893,-0.406312,0.0406876,1,RG ,1.28422,0.401886,0.0323061,0.00312183,4296.96,74.8377,3,36.3243,357.948,168.685699463,23.6277046204,497.800853731,23.0764837971,5717.37457899,6822.18191718,0.656495075444,0.397850041097,1.21993439936,2456300.1867,2456295.76658,-10869.159337,0,12,32.1664470317,8,336.651344678,0.731231987476,0.791129350662,0.00413763661971,0.209807584537,1.20791385148,
2M03543039+7939477,10,80.2241,13.701,0.026,13.024,0.02,12.92,0.037,0.202878,RJCE_WISE_ALLSKY ,58.626628,79.663261,130.780954925,19.7056105183,0,0,NOMAD               ,4043.4,91.5,4.80508,0.11,-0.13792,0.05,2,MS ,0.544238,0.0348312,0.00222454,7.11854e-05,276.9,88.6322,0,2.39711,279.234,359.477035522,10.2806015015,88.4271489474,0.933428495473,5767.99484258,235.929976304,0.488619419466,0.0185499250687,-2.49790173183,2456277.87576,2456295.42235,4118.90407829,0,13,6.89651332795,5,353.642133396,0.766660094261,0.891719341278,0.00116781534288,0.0766376948397,0.290484633991,
2M03552887+8008310,10,95.6836,13.125,0.023,12.676,0.029,12.587,0.029,0.0183597,RJCE_WISE_ALLSKY ,58.870295,80.141968,130.468319902,20.0858259012,0,0,NOMAD               ,5099.7,91.5,4.42919,0.11,0.17153,0.05,2,MS ,0.905732,0.0579669,0.00438861,0.000140436,613.334,874.68,0,4.05711,279.234,182.963172913,28.517999649,96.1112411709,1.10270204665,6565.39511519,83.134099877,0.195060260554,0.0125774670015,-1.03492866404,2456352.75093,2456316.36641,-25292.3200227,0,10,2.85822283529,5,103.824135107,0.837634563446,0.895193576813,0.00265894066029,0.143002647482,0.360304371493,
2M03553099+5203331,11,100.256,13.889,0.031,13.016,0.032,12.749,0.034,0.347922,RJCE_WISE_PARTSKY,58.879135,52.059212,149.196852017,-1.16744224211,0,0,NOMAD               ,5585.18,91.4667,3.21521,0.106893,-0.0454946,0.04039,1,RC ,6.45541,7.85959,0.0483056,0.0287994,6311.31,315.566,2,22.1962,409.869,230.685592651,3.52986955643,19.5240688026,0.0310008716338,1634.35200471,355.035808076,0.373427725874,0.142566348755,1.50533752075,2455838.7727,2455838.68658,-1375778.04607,0.528360121486,14,4.61111852168,5,163.346084176,0.924682974815,0.897852480412,7.05009064907e-06,0.0669371549656,0.262399584459,
2M03585279+5155016,12,121.62,13.591,0.033,12.892,0.036,12.746,0.028,0.153306,RJCE_WISE_PARTSKY,59.719995,51.917122,149.684278095,-0.94200395141,4,-20,NOMAD               ,4181.3,91.5,4.59471,0.11,-0.18299,0.05,2,MS ,0.581184,0.0371957,0.00289601,9.26723e-05,352.215,186.555,0,3.218,409.869,459.956863403,4.56196594238,4.12187329851,0.00138172788359,4841.33046225,41918.1902695,0.845133093725,1.16981050913,-3.07520365858,2455826.80799,2455826.88865,12639490.6818,-5.14517486863,29,17.3417429923,6,1068.18153257,0.939106166363,0.813791632652,7.40270425157e-06,0.0137866464091,0.0413341939662,
2M04001229+5119415,12,100.963,14.007,0.026,13.058,0.032,12.665,0.019,0.460836,RJCE_WISE_PARTSKY,60.051222,51.328213,150.22397234,-1.25495311171,0,0,none                ,5036.43,91.4667,2.72695,0.106893,-0.0917075,0.0378973,1,RG ,3.06258,2.20729,0.0583731,0.0197709,6527.78,203.361,3,43.9673,409.869,123.157943726,16.0660057068,477.343656492,18.5308592316,2346.86305093,83.1146977441,0.542359001332,0.0362402373608,1.58097581835,2456263.71735,2456263.91014,-13511.6833029,0,10,5.3184334661,7,83.4545512117,0.805827915668,0.733255147934,0.000379124708366,0.157834250397,1.67865870315,
2M04015072+5222098,12,127.259,13.671,0.032,13.119,0.031,13.004,0.032,0.0651782,RJCE_WISE_PARTSKY,60.461369,52.369389,149.733209638,-0.302359839121,-6,0,NOMAD               ,5501,91.5,4.0034,0.11,-0.28458,0.05,2,SG ,1.06131,0.0679237,0.0078622,0.000251591,1350.4,3841.13,0,7.3635,409.869,248.241943359,14.173784256,30.8295260287,0.0772977658937,7054.49702099,292.908332517,0.0872501941198,0.0330911549498,0.768612286485,2455831.35954,2455828.0117,12185970.9294,-5.00089968068,18,12.8342260925,6,287.690715707,0.856668412685,0.910682737827,0.0011086870419,0.115353211305,0.183226169764,
2M04032444+7917485,10,162.064,12.704,0.025,12.2,0.031,12.066,0.026,0.0743576,RJCE_WISE_ALLSKY ,60.85185,79.296814,131.361850034,19.7207646687,0,0,NOMAD               ,4893.31,91.4667,2.92301,0.106893,-0.244366,0.0371949,1,RG ,1.35096,0.503896,0.0309358,0.00433493,3091.67,83.221,3,33.4142,89.8004,151.196746826,25.5655727386,107.172608747,4.26351784251,6981.13447186,309.24134464,0.35844363476,0.0585112701334,-3.07241494694,2455835.34964,2455851.16638,76752422.8088,-31.2876386575,5,1.93887569194,4,74.8971696035,0.867578804493,0.889995217323,0.00307396253918,0.194345340254,0.446291741079,
2M04073011+7923186,10,101.906,12.877,0.027,12.329,0.031,12.22,0.028,0.103734,RJCE_WISE_ALLSKY ,61.875475,79.388504,131.434779799,19.9195969572,0,0,NOMAD               ,4805,91.5,4.4221,0.11,0.21366,0.05,2,MS ,0.833154,0.0533219,0.0042206,0.000135059,464.391,655.537,0,4.09758,279.234,229.442085266,7.80088376999,6.1011938825,0.00444364607763,1065.64583333,0,0.238109652584,0.0987497772066,0.742297364265,2456264.60179,2456264.09929,12364792.7892,-5.05175386378,15,4.95336644876,4,190.21224751,0.89354121685,0.797905087471,7.00895007968e-07,0.00791446399911,0.0611025865631,
2M04184590+5604107,12,106.86,13.799,0.029,13.237,0.037,13.084,0.035,0.134028,RJCE_WISE_PARTSKY,64.691264,56.069656,149.033638035,4.09122281137,0,0,NOMAD               ,5904.6,91.5,3.98512,0.11,-0.18949,0.05,2,SG ,1.21589,0.0778171,0.00861206,0.000275586,1517.47,3609.18,0,7.55437,383.955,265.268173218,32.8096199036,50.8306654341,0.224310916259,10914.2540288,1211.56973225,0.1729660148,0.0503700188911,-0.39710519712,2455891.22531,2455878.00961,4220131.20802,-1.72145100072,21,6.83465597815,6,255.039921947,0.817828178406,0.920768260956,0.00654249263466,0.240279226798,0.254158846985,
2M04212706+5543164,13,129.391,13.784,0.026,13.107,0.024,12.894,0.024,0.239599,RJCE_WISE_PARTSKY,65.362781,55.721249,149.54761644,4.10937772112,-10,-6,NOMAD               ,5217.52,91.4667,3.19628,0.106893,0.0177138,0.0365007,1,RG ,2.28137,7.16371,0.0293495,0.0459382,4120.04,161.77,3,22.7923,383.955,119.258506775,3.35336947441,3.4746994009,0.00104817379477,470.311197917,0,0.500337140092,0.140147384709,1.72249522041,2455850.96203,2455850.98628,4184656.52574,-1.72430641602,16,3.30247301916,7,64.7340910788,0.972885787487,0.902544021606,2.43105165683e-08,0.00502765186283,0.0590158627077,
2M04223850+5550407,13,127.101,13.705,0.024,12.993,0.023,12.836,0.026,0.209304,RJCE_WISE_PARTSKY,65.660419,55.844658,149.578108616,4.31509082059,0,0,NOMAD               ,5211.04,91.4667,3.10333,0.106893,-0.16659,0.0387277,1,RC ,4.89594,2.20957,0.0478517,0.00905075,6654.32,332.716,2,25.9599,383.955,139.645843506,18.6704444885,761.755541512,50.3767404279,3787.16415253,674.063725853,0.589236136688,0.0917347884697,-1.65944972999,2456148.25821,2456495.66323,-76608.6420286,0,6,4.74216987929,8,86.2709134957,0.710324645042,0.80014115572,0.00226126311938,0.398724883991,2.63078333702,
2M04265695+5405371,13,108.493,13.852,0.024,13.013,0.024,12.767,0.021,0.291924,RJCE_WISE_PARTSKY,66.737292,54.093658,151.266829785,3.53437643482,-6,2,NOMAD               ,5015.6,91.4667,2.871,0.106893,-0.217834,0.0389389,1,RG ,1.95064,0.766851,0.0394669,0.00604915,5001.87,80.9284,3,35.9378,383.955,156.367370605,9.88948917389,99.9074239711,0.86655142628,1443.48505823,78.3120262799,0.703293439109,0.036662402048,-1.42571124244,2455856.05498,2455815.36308,-8835281.34195,3.57283075256,13,7.69582963208,7,146.9929053,0.888422310352,0.935859203339,1.1186176569e-05,0.0353353766204,0.52022244827,
2M04282685+5456563,13,117.067,13.689,0.025,13.045,0.024,12.851,0.025,0.167076,RJCE_WISE_PARTSKY,67.111916,54.948994,150.798304586,4.2829607022,2,6,NOMAD               ,5293.96,91.4667,3.16298,0.106893,-0.132765,0.0393042,1,RC ,6.40197,3.32757,0.0510871,0.0116939,7361.82,368.091,2,23.8801,383.955,195.33895874,3.02927494049,80.9879143583,0.569428564278,1772.77453619,622.758662756,0.682053000831,0.0469899001484,0.810090085614,2455877.32193,2455875.85183,7549.85949954,0,13,8.59779462557,8,228.440337765,0.8294942379,0.909440159798,1.8284977715e-05,0.0916975384176,0.67379685745,
2M04293442+5449033,11,126.791,14.072,0.027,12.88,0.025,12.403,0.019,0.69309,RJCE_WISE_PARTSKY,67.393426,54.8176,151.005657071,4.31005570269,0,0,none                ,5010.22,91.4667,3.13218,0.106893,-0.00382322,0.0360954,1,RG ,2.27916,35.0681,0.0315819,0.242935,2797.59,122.258,3,24.9321,379.971,127.644004822,5.78545951843,24.4339960632,0.0523741620633,708.095789796,179.052953924,0.702025817072,0.0712826764933,-1.4479569686,2455861.99859,2455851.70212,8987292.71746,-3.6520068927,13,1.91801462396,5,57.5257664697,0.825463950634,0.781193375587,3.2464581084e-07,0.0119443001645,0.216109823266,
2M04294257+5629439,12,90.161,13.727,0.027,13.065,0.027,12.857,0.025,0.185436,RJCE_WISE_PARTSKY,67.427381,56.495533,149.793365307,5.4749247463,0,0,NOMAD               ,5528.17,91.4667,3.7093,0.106893,-0.380587,0.0420457,1,SG ,1.21378,0.0776817,0.0119212,0.000381477,1816.02,8216.71,0,11.1145,383.955,523.59765625,4.80345058441,5.73806598007,0.00285844535696,2201.34660154,3941.02564107,0.410232288295,0.404968129471,-0.424660554902,2455850.89509,2455849.83326,28369105.1715,-11.5880207663,19,3.52166280304,6,501.673501478,0.875280737877,0.77582192421,4.8107233805e-06,0.0194128540203,0.0662050837519,
2M04302445+5458419,13,103.176,13.948,0.026,13.163,0.027,12.875,0.028,0.342414,RJCE_WISE_PARTSKY,67.601879,54.978313,150.970747406,4.50750295185,0,0,NOMAD               ,5728.3,91.5,4.82951,0.11,0.072714,0.05,2,MS ,1.00718,0.0644593,0.00301939,9.66204e-05,432.893,377.696,0,2.31651,383.955,378.35635376,7.04277420044,23.0592996166,0.046162683133,3593.16867844,244.014389838,0.518516545546,0.0595938080189,-1.3110356193,2455871.34436,2455862.32546,-21542904.9465,8.76873758303,22,11.131995768,7,430.280103198,0.952736377716,0.948900401592,6.92950748098e-05,0.0424211326212,0.154614246857,
2M04373998+5736454,12,95.1779,13.604,0.022,13.085,0.024,12.962,0.026,0.0358017,RJCE_WISE_PARTSKY,69.416584,57.612637,149.697448125,7.02695204866,0,0,NOMAD               ,6158.2,91.5,4.31284,0.11,0.21414,0.05,2,MS ,1.2536,0.0802307,0.00594487,0.000190236,1030.58,3287.62,0,4.77479,400.822,289.255722046,11.119641304,187.066467914,2.91017462847,4628.29355338,477.650563696,0.0991703121619,0.082693722395,2.32948862996,2455828.81054,2455847.5485,-64604652.9501,26.3104835057,17,22.2356846193,6,446.221754756,0.829345226288,0.905488908291,0.0018933994747,0.1554872419,0.638467122387,
2M04411627+5855354,12,106.864,13.775,0.026,13.148,0.025,12.923,0.027,0.21114,RJCE_WISE_PARTSKY,70.317793,58.926521,149.013579457,8.24820170914,0,0,NOMAD               ,5128.32,91.4667,3.22719,0.106893,-0.274694,0.0397874,1,RG ,2.04139,0.719921,0.0267924,0.00338343,3845.3,128.942,3,21.8272,400.822,180.372344971,75.769821167,55.8399322808,0.259308601864,25336.5761349,249.756628275,0.431565556078,0.0050857009063,-0.00363724270694,2455858.2086,2455851.65042,328760.004477,-0.15236381772,20,15.6186698291,6,221.806848916,0.970852553844,0.874086201191,0.0690793426684,0.828650527234,0.288998880515,
2M04421084+5802243,12,131.695,13.62,0.025,12.996,0.026,12.881,0.03,0.147798,RJCE_WISE_PARTSKY,70.545186,58.040092,149.770853236,7.76081612167,0,0,NOMAD               ,5150.44,91.4667,3.29345,0.106893,-0.434175,0.041295,1,RG ,1.14301,0.40498,0.0185755,0.0023671,2709.48,255.14,3,19.8934,400.822,181.011703491,26.6312713623,274.16541424,6.25104310526,3338.80794271,290214.005091,0.879197963852,15.6143784088,2.03416550614,2455826.15408,2455826.79484,76091510.4725,-30.9742587683,15,9.5441321002,6,179.320913922,0.717491209507,0.823581397533,0.00011436134625,0.0547427347724,0.837055700133,
2M04452079+3803475,12,129.993,13.605,0.025,12.94,0.026,12.751,0.027,0.225828,RJCE_WISE_PARTSKY,71.336638,38.063198,165.277264937,-4.88933442629,10,-22,NOMAD               ,4751.7,91.5,4.24189,0.11,0.16285,0.05,2,MS ,0.851942,0.0545243,0.0052396,0.000167667,691.056,701.809,0,5.27339,319.953,131.564048767,8.0611410141,164.988406533,2.83595894467,1575.05610486,2230.53461527,0.269877223704,0.462104648618,2.75550369803,2456007.54589,2456026.58758,12191.2013432,0,14,6.9496226464,7,109.454275023,0.804578363895,0.845922529697,5.96348394609e-05,0.0360948821404,0.542869103158,
2M04473998+3846403,12,92.7936,14.003,0.026,13.216,0.029,13,0.032,0.274482,RJCE_WISE_PARTSKY,71.916614,38.777874,165.024486313,-4.0808028229,24,-24,NOMAD               ,3750.8,91.5,4.64146,0.11,-0.14273,0.05,2,MS ,0.47873,0.0306387,0.00246415,7.88529e-05,280.572,48.3493,0,3.01414,319.953,301.40725708,3.11351370811,1.31936235906,0.000181351546098,2375.64914195,2665.93320846,0.63141290316,0.212888224039,0.534459445486,2455913.214,2455913.1698,-3349148.4887,1.36660124211,23,3.27899237256,6,186.837087795,0.909539461136,0.67923116684,8.54651614806e-07,0.00585476465949,0.0182676280835,
2M04481529+3734462,12,93.5104,13.945,0.025,13.195,0.026,12.9,0.028,0.264383,RJCE_WISE_PARTSKY,72.063725,37.579506,166.019952523,-4.7622779698,6,-18,NOMAD               ,4476,91.5,4.3932,0.11,-0.18192,0.05,2,MS ,0.680725,0.0435664,0.00394896,0.000126367,521.8,413.008,0,4.26676,319.953,306.231552124,36.4790802002,62.5533029149,0.407655752709,13421.113799,707.054265439,0.507551670845,0.0398381728159,1.62551218919,2455929.46365,2455929.61701,-4727141.6644,1.92492520571,22,12.5620029784,6,347.160387166,0.92598849535,0.904101669788,0.010022759979,0.197764961538,0.228865406256,
2M04491188+4003096,12,122.146,13.512,0.025,12.87,0.027,12.713,0.025,0.14688,RJCE_WISE_PARTSKY,72.299526,40.052681,164.236073296,-3.03512003625,5.2,-1.8,NOMAD               ,5222.0,91.4667,3.0228,0.106893,-0.143451,0.0385681,1,RC ,4.48543,2.21921,0.0502508,0.0107837,6801.23,340.061,2,29.0574,319.953,142.246070862,9.91893959045,161.152437396,2.70562024673,1519.0384936,394.775541439,0.764728566619,0.0245119518923,-1.34694494607,2455911.90991,2455857.68192,7813991.44188,-3.17875177936,13,4.75336284664,6,105.066887329,0.770223677158,0.866246938705,1.56579890062e-05,0.0687359908641,0.946131563722,
2M04504284+5753538,11,127.044,13.467,0.023,12.948,0.021,12.78,0.022,0.112914,RJCE_WISE_PARTSKY,72.678529,57.898296,150.612093093,8.53977407083,0,0,NOMAD               ,5771.7,91.5,4.16659,0.11,0.23283,0.05,2,MS ,1.20299,0.0769916,0.006867,0.000219744,1044.94,3053.57,0,5.85963,400.822,162.694915771,146.419403076,18.3454970801,0.0279889189842,32551.6703541,71.268907129,0.315558435335,0.00324661363119,2.22597172897,2455842.78566,2455843.76328,-21584.1851297,0,20,27.0958763112,6,246.150916509,0.927925348282,0.736066222191,0.0560197536303,0.557963777199,0.11230150335,
2M04521987+3745440,12,116.011,13.548,0.023,12.8,0.024,12.643,0.03,0.249696,RJCE_WISE_PARTSKY,73.082808,37.762226,166.394125748,-4.02412867951,0,0,NOMAD               ,5006.13,91.4667,2.9684,0.106893,-0.1756,0.0379968,1,RG ,1.78942,0.790181,0.0337908,0.00619435,4115.15,56.1358,3,31.3569,319.953,130.640045166,4.7189912796,18.6425192668,0.0362078122263,912.534742574,1090.65614924,0.774169492358,0.39911607744,0.946851722972,2455927.12683,2455926.96872,-9519677.12284,3.87933587987,14,5.10690122774,6,97.7246356828,0.94940841198,0.942626357079,3.72255821035e-07,0.0106446723324,0.166389109144,
2M05155531+2319522,12,99.2502,13.969,0.024,13.192,0.029,12.979,0.024,0.20196,RJCE_WISE_PARTSKY,78.980491,23.331188,181.064316337,-8.63979365263,2,-8,NOMAD               ,4526,91.5,4.4543,0.11,-0.015145,0.05,2,MS ,0.710439,0.0454681,0.00375743,0.000120238,536.61,48.8581,0,3.91698,326.099,220.148666382,4.75933218002,210.161533642,4.51477451397,1298.84649859,148.477225538,0.183900634011,0.134273447778,2.87159062449,2456000.39425,2456032.5286,54124.6266934,0,6,2.66102363014,7,105.875572071,0.808876097202,0.827032268047,4.53144015674e-05,0.0291563824667,0.600945967771,
